client_ip,server_ip,client_port,server_port,proto,packets_total,packets_c2s,packets_s2c,bytes_cap_total,bytes_cap_c2s,bytes_cap_s2c,bytes_wire_total,bytes_wire_c2s,bytes_wire_s2c,first_ts_ns,last_ts_ns,duration_ns,tcp_syn_total,tcp_syn_c2s,tcp_synack_s2c,tcp_ack_total,tcp_fin_total,tcp_rst_total,tcp_psh_total,tls_client_hello_c2s,ja4_legacy_version,ja4_cipher_suites_count,ja4_extensions_count,ja4_has_sni,ja4_alpn,ja4_cipher_suites,ja4_extensions,avg_wirelen_total
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695919518462702000,1695919580650874000,62188172000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.500
10.10.20.147,10.10.20.20,59294,53,17,2,1,1,168,76,92,168,76,92,1695920189880051000,1695920189935224000,55173000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,84.000
10.10.20.147,157.245.106.203,50899,443,6,16,8,8,3153,971,2182,3153,971,2182,1695917158500912000,1695917225716256000,67215344000,2,1,1,15,1,0,8,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,197.062
10.10.20.147,131.253.33.239,50867,443,6,12,5,7,7126,799,6327,7126,799,6327,1695916904914134000,1695916905057320000,143186000,2,1,1,11,1,0,3,1,0303,15,16,1,h2;http/1.1,1301;1302;1303;c02b;c02f;c02c;c030;cca9;cca8;c013;c014;009c;009d;002f;0035,002b;0033;0017;000b;0010;ff01;0005;0023;002d;4469;0000;000d;001b;0012;000a;0015,593.833
10.10.20.147,23.221.22.208,50888,443,6,54,22,32,25214,3610,21604,25214,3610,21604,1695916909365158000,1695916929359254000,19994096000,2,1,1,53,1,0,27,1,0303,15,16,1,h2;http/1.1,1301;1302;1303;c02b;c02f;c02c;c030;cca9;cca8;c013;c014;009c;009d;002f;0035,0017;4469;0005;002b;0033;000a;002d;000b;000d;001b;0000;0023;0012;0010;ff01;0015,466.926
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695914721708286000,1695914782083219000,60374933000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.500
20.44.239.154,10.10.20.147,443,50806,6,2,2,0,108,108,0,108,108,0,1695912550202495000,1695912550556312000,353817000,0,0,0,2,1,0,1,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.1,137,137,17,3,3,0,330,330,0,330,330,0,1695915109147461000,1695915112193681000,3046220000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.000
10.10.20.147,141.98.80.158,51026,443,6,1,1,0,54,54,0,54,54,0,1695923970922250000,1695923970922250000,0,0,0,0,0,0,1,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,141.98.80.158,51003,443,6,27,11,16,13998,5717,8281,13998,5717,8281,1695923929468068000,1695923930487210000,1019142000,2,1,1,26,1,0,9,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,518.444
10.10.20.147,20.42.65.89,51041,443,6,27,12,15,8533,2742,5791,8533,2742,5791,1695925434334478000,1695925434752241000,417763000,2,1,1,26,1,0,13,1,0303,19,9,1,h2;http/1.1,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0010;0017;ff01,316.037
10.10.20.147,104.21.85.40,50792,80,6,539,46,493,728375,2789,725586,728375,2789,725586,1695912236593501000,1695912343666212000,107072711000,2,1,1,538,1,0,49,0,-,0,0,0,-,-,-,1351.345
10.10.20.147,10.10.20.1,137,137,17,3,3,0,330,330,0,330,330,0,1695923209461938000,1695923212509024000,3047086000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.000
10.10.20.147,10.10.20.20,56926,53,17,2,1,1,276,100,176,276,100,176,1695917230004289000,1695917230004660000,371000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,138.000
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695921091959336000,1695921152835510000,60876174000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.500
10.10.20.147,23.222.241.142,50896,443,6,1,1,0,54,54,0,54,54,0,1695916958869362000,1695916958869362000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.000
13.107.9.158,10.10.20.147,443,50865,6,2,2,0,108,108,0,108,108,0,1695916905036987000,1695916905121364000,84377000,0,0,0,2,0,1,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.20,123,123,17,2,1,1,324,162,162,324,162,162,1695921158602376000,1695921158604553000,2177000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,162.000
10.10.20.147,157.245.106.203,50905,443,6,14,6,8,3014,832,2182,3014,832,2182,1695917460883315000,1695917528214605000,67331290000,2,1,1,13,1,0,7,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,215.286
10.10.20.147,172.86.75.88,50901,443,6,2,2,0,108,108,0,108,108,0,1695917260130936000,1695917260131363000,427000,0,0,0,2,1,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,141.98.80.158,50981,443,6,29,14,15,14130,1691,12439,14130,1691,12439,1695923835214381000,1695923836205502000,991121000,2,1,1,28,1,0,13,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,487.241
10.10.20.147,10.10.20.20,51341,53,17,2,1,1,227,76,151,227,76,151,1695915009105022000,1695915009170015000,64993000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,113.500
10.10.20.147,10.10.20.255,138,138,17,1,1,0,243,243,0,243,243,0,1695917218208071000,1695917218208071000,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,243.000
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695916288340752000,1695916348731215000,60390463000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.500
10.10.20.147,204.79.197.200,50893,443,6,1,1,0,54,54,0,54,54,0,1695916929742722000,1695916929742722000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.20,51265,53,17,2,1,1,318,91,227,318,91,227,1695912555412495000,1695912555424814000,12319000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,159.000
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695913272339368000,1695913332715028000,60375660000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.500
10.10.20.147,10.10.20.1,137,137,17,3,3,0,330,330,0,330,330,0,1695913552085839000,1695913670599569000,118513730000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.000
10.10.20.147,104.21.37.7,50784,443,6,1,1,0,54,54,0,54,54,0,1695912168665922000,1695912168665922000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.20,50875,49669,6,24,14,10,6597,4352,2245,6597,4352,2245,1695916905026924000,1695916969650872000,64623948000,2,1,1,23,1,0,16,0,-,0,0,0,-,-,-,274.875
10.10.20.147,10.10.20.20,51042,53,17,2,1,1,257,89,168,257,89,168,1695917329214412000,1695917329214962000,550000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,128.500
10.10.20.147,20.189.173.13,50804,443,6,1,1,0,54,54,0,54,54,0,1695912544727055000,1695912544727055000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.20,51018,135,6,1,1,0,54,54,0,54,54,0,1695923970718940000,1695923970718940000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.000
157.245.106.203,10.10.20.147,443,50970,6,2,2,0,108,108,0,108,108,0,1695923291359277000,1695923291359410000,133000,0,0,0,2,0,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,20.44.239.154,50808,443,6,1,1,0,54,54,0,54,54,0,1695912557314736000,1695912557314736000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,52.168.112.66,50977,443,6,36,16,20,11478,5213,6265,11478,5213,6265,1695923634125848000,1695923634850515000,724667000,2,1,1,35,1,0,18,1,0303,19,9,1,h2;http/1.1,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0010;0017;ff01,318.833
10.10.20.147,10.10.20.1,137,137,17,3,3,0,330,330,0,330,330,0,1695916129136182000,1695916132214789000,3078607000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.000
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695915684977324000,1695915746259893000,61282569000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.500
20.189.173.15,10.10.20.147,443,50918,6,2,2,0,108,108,0,108,108,0,1695918809611068000,1695918809685891000,74823000,0,0,0,2,1,0,1,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.20,64209,53,17,2,1,1,168,76,92,168,76,92,1695912303588836000,1695912303636793000,47957000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,84.000
10.10.20.147,10.10.20.20,49713,53,17,2,1,1,232,78,154,232,78,154,1695915609166942000,1695915609167351000,409000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,116.000
20.246.247.192,10.10.20.147,443,50820,6,1,1,0,54,54,0,54,54,0,1695912687739164000,1695912687739164000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695918309104468000,1695918370150221000,61045753000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.500
20.44.239.154,10.10.20.147,443,50808,6,2,2,0,108,108,0,108,108,0,1695912557055498000,1695912557314584000,259086000,0,0,0,2,1,0,1,0,-,0,0,0,-,-,-,54.000
10.10.20.147,20.42.73.24,50908,443,6,25,11,14,8715,2978,5737,8715,2978,5737,1695917836082818000,1695917836474593000,391775000,2,1,1,24,1,0,10,1,0303,19,9,1,h2;http/1.1,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0010;0017;ff01,348.600
10.10.20.147,10.10.20.20,54264,53,17,2,1,1,227,76,151,227,76,151,1695913208819783000,1695913208820028000,245000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,113.500
10.10.20.147,10.10.20.20,50843,49669,6,22,12,10,6737,4348,2389,6737,4348,2389,1695914637958069000,1695914637977018000,18949000,2,1,1,21,0,1,16,0,-,0,0,0,-,-,-,306.227
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695914356949987000,1695914417322344000,60372357000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.500
10.10.20.147,192.229.211.108,50932,80,6,8,5,3,1425,522,903,1425,522,903,1695919171728087000,1695919171975908000,247821000,2,1,1,7,0,1,2,0,-,0,0,0,-,-,-,178.125
10.10.20.147,13.107.219.57,50797,443,6,19,7,12,9310,976,8334,9310,976,8334,1695912328370063000,1695912393375538000,65005475000,2,1,1,18,0,1,6,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,490.000
10.10.20.147,10.10.20.1,137,137,17,3,3,0,330,330,0,330,330,0,1695923869451317000,1695923872576270000,3124953000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.000
10.10.20.147,10.10.20.20,49533,53,17,2,1,1,308,154,154,308,154,154,1695912833997697000,1695912833999017000,1320000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,154.000
10.10.20.147,10.10.20.20,50873,135,6,1,1,0,54,54,0,54,54,0,1695916919664095000,1695916919664095000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.20,51080,389,6,1,1,0,54,54,0,54,54,0,1695929038922248000,1695929038922248000,0,0,0,0,1,1,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.20,50829,135,6,9,6,3,1214,664,550,1214,664,550,1695913769324299000,1695913784316938000,14992639000,2,1,1,8,1,0,4,0,-,0,0,0,-,-,-,134.889
10.10.20.147,10.10.20.1,137,137,17,3,3,0,330,330,0,330,330,0,1695924769549572000,1695924772596024000,3046452000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.000
10.10.20.147,20.189.173.13,50801,443,6,1,1,0,54,54,0,54,54,0,1695912539158549000,1695912539158549000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.20,49957,53,17,2,1,1,315,89,226,315,89,226,1695912538398121000,1695912538433183000,35062000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,157.500
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695913152005440000,1695913212378840000,60373400000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.500
157.245.106.203,10.10.20.147,443,50824,6,2,2,0,108,108,0,108,108,0,1695912974173375000,1695912974173401000,26000,0,0,0,2,0,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.1,137,137,17,4,4,0,440,440,0,440,440,0,1695913672115117000,1695913732036287000,59921170000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.000
10.10.20.147,10.10.20.20,51080,389,6,16,8,8,6832,2862,3970,6832,2862,3970,1695929038918410000,1695929038922235000,3825000,2,1,1,15,0,1,7,0,-,0,0,0,-,-,-,427.000
10.10.20.147,10.10.20.20,50829,135,6,1,1,0,54,54,0,54,54,0,1695913784317990000,1695913784317990000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,184.28.39.208,50818,443,6,29,14,15,10965,1341,9624,10965,1341,9624,1695912672776828000,1695912677855011000,5078183000,2,1,1,28,0,1,11,1,0303,19,9,1,h2;http/1.1,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0010;0017;ff01,378.103
10.10.20.147,10.10.20.20,61296,53,17,2,1,1,232,78,154,232,78,154,1695913208818919000,1695913208819372000,453000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,116.000
157.245.106.203,10.10.20.147,443,50847,6,2,2,0,108,108,0,108,108,0,1695914797895679000,1695914797895753000,74000,0,0,0,2,0,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695913994845054000,1695914055296674000,60451620000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.500
20.195.152.132,10.10.20.147,443,50892,6,2,2,0,108,108,0,108,108,0,1695916929361975000,1695916929926217000,564242000,0,0,0,2,0,1,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.1,137,137,17,3,3,0,330,330,0,330,330,0,1695913849018975000,1695913852034537000,3015562000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.000
10.10.20.147,10.10.20.20,50831,135,6,11,7,4,1758,886,872,1758,886,872,1695913769331317000,1695913770163672000,832355000,2,1,1,10,0,1,6,0,-,0,0,0,-,-,-,159.818
10.10.20.147,10.10.20.255,138,138,17,1,1,0,243,243,0,243,243,0,1695928035444589000,1695928035444589000,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,243.000
157.245.106.203,10.10.20.147,443,50826,6,2,2,0,108,108,0,108,108,0,1695913276559837000,1695913276559842000,5000,0,0,0,2,0,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,157.245.106.203,50827,443,6,14,6,8,3014,832,2182,3014,832,2182,1695913511640384000,1695913578837435000,67197051000,2,1,1,13,1,0,7,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,215.286
10.10.20.147,10.10.20.1,137,137,17,3,3,0,330,330,0,330,330,0,1695922189415497000,1695922192446688000,3031191000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.000
157.245.106.203,10.10.20.147,443,50971,6,2,2,0,108,108,0,108,108,0,1695923593543853000,1695923593543889000,36000,0,0,0,2,0,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.20,51044,389,6,19,10,9,7411,3458,3953,7411,3458,3953,1695925438855114000,1695925438863664000,8550000,2,1,1,18,0,1,11,0,-,0,0,0,-,-,-,390.053
152.195.19.97,10.10.20.147,443,50877,6,2,2,0,108,108,0,108,108,0,1695916929358508000,1695916929719240000,360732000,0,0,0,2,1,0,1,0,-,0,0,0,-,-,-,54.000
10.10.20.20,10.10.20.147,389,51079,6,1,1,0,54,54,0,54,54,0,1695929038922601000,1695929038922601000,0,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.20,50923,389,6,1,1,0,54,54,0,54,54,0,1695918870966557000,1695918870966557000,0,0,0,0,1,1,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.20,64664,53,17,2,1,1,227,76,151,227,76,151,1695916912839448000,1695916912839716000,268000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,113.500
20.189.173.13,10.10.20.147,443,50803,6,2,2,0,108,108,0,108,108,0,1695912541127674000,1695912541198171000,70497000,0,0,0,2,1,0,1,0,-,0,0,0,-,-,-,54.000
10.10.20.147,141.98.80.158,50984,443,6,2,2,0,108,108,0,108,108,0,1695923850270494000,1695923850270920000,426000,0,0,0,2,1,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.20,50873,135,6,9,6,3,1214,664,550,1214,664,550,1695916905024494000,1695916919663669000,14639175000,2,1,1,8,1,0,4,0,-,0,0,0,-,-,-,134.889
10.10.20.147,10.10.20.1,137,137,17,3,3,0,330,330,0,330,330,0,1695914090546877000,1695914209030601000,118483724000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.000
10.10.20.147,10.10.20.20,50832,49669,6,23,13,10,6707,4318,2389,6707,4318,2389,1695913769334382000,1695913770163627000,829245000,2,1,1,22,0,1,16,0,-,0,0,0,-,-,-,291.609
10.10.20.147,157.245.106.203,50847,443,6,14,6,8,3014,832,2182,3014,832,2182,1695914730543984000,1695914797895179000,67351195000,2,1,1,13,1,0,7,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,215.286
10.10.20.20,10.10.20.147,389,50834,6,1,1,0,54,54,0,54,54,0,1695913769473545000,1695913769473545000,0,0,0,0,0,0,1,0,0,-,0,0,0,-,-,-,54.000
141.98.80.158,10.10.20.147,443,50991,6,2,1,1,108,54,54,108,54,54,1695923889337301000,1695923889337561000,260000,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.20,50875,49669,6,1,1,0,54,54,0,54,54,0,1695916969651900000,1695916969651900000,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,104.21.37.7,50784,443,6,23,11,12,6729,1779,4950,6729,1779,4950,1695912160108504000,1695912168623775000,8515271000,2,1,1,22,1,0,10,1,0303,15,16,1,h2;http/1.1,1301;1302;1303;c02b;c02f;c02c;c030;cca9;cca8;c013;c014;009c;009d;002f;0035,002b;000d;0023;0033;002d;0017;001b;0000;000a;0005;ff01;4469;0012;000b;0010;0015,292.565
10.10.20.147,10.10.20.20,50834,389,6,16,9,7,6748,2832,3916,6748,2832,3916,1695913769469227000,1695913769473408000,4181000,2,1,1,15,1,0,7,0,-,0,0,0,-,-,-,421.750
157.245.106.203,10.10.20.147,443,51060,6,2,2,0,108,108,0,108,108,0,1695926314052871000,1695926315317856000,1264985000,0,0,0,2,1,0,1,0,-,0,0,0,-,-,-,54.000
157.245.106.203,10.10.20.147,443,50907,6,2,2,0,108,108,0,108,108,0,1695917830399019000,1695917830399117000,98000,0,0,0,2,0,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,40.126.28.20,50835,443,6,21,11,10,7403,1574,5829,7403,1574,5829,1695913769563513000,1695913770164063000,600550000,2,1,1,20,0,1,8,1,0303,19,9,1,h2;http/1.1,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0010;0017;ff01,352.524
10.10.20.147,10.10.20.20,54262,53,17,2,1,1,232,78,154,232,78,154,1695913808881707000,1695913808882172000,465000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,116.000
10.10.20.147,10.10.20.20,57964,53,17,2,1,1,227,76,151,227,76,151,1695925825410898000,1695925825411227000,329000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,113.500
10.10.20.147,141.98.80.158,51014,443,6,30,15,15,13968,5933,8035,13968,5933,8035,1695923951780464000,1695923952834325000,1053861000,2,1,1,29,1,0,9,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,465.600
10.10.20.147,141.98.80.158,51016,443,6,2,2,0,108,108,0,108,108,0,1695923958132708000,1695923958133122000,414000,0,0,0,2,1,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.20,62847,53,17,2,1,1,227,76,151,227,76,151,1695913808882609000,1695913808934800000,52191000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,113.500
10.10.20.147,10.10.20.1,137,137,17,3,3,0,330,330,0,330,330,0,1695920629410920000,1695920632444585000,3033665000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.000
10.10.20.147,141.98.80.158,50986,443,6,2,2,0,108,108,0,108,108,0,1695923859516751000,1695923859516958000,207000,0,0,0,2,1,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695924952443302000,1695925013540481000,61097179000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.500
10.10.20.147,10.10.20.20,49524,53,17,2,1,1,168,76,92,168,76,92,1695913813878702000,1695913813896169000,17467000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,84.000
10.10.20.147,157.245.106.203,50836,443,6,3,3,0,193,193,0,193,193,0,1695913881730407000,1695913881730593000,186000,0,0,0,3,1,0,1,0,-,0,0,0,-,-,-,64.333
20.125.209.212,10.10.20.147,443,50890,6,2,2,0,108,108,0,108,108,0,1695916929359544000,1695916929762380000,402836000,0,0,0,2,1,0,1,0,-,0,0,0,-,-,-,54.000
10.10.20.147,141.98.80.158,51011,443,6,1,1,0,54,54,0,54,54,0,1695923942588596000,1695923942588596000,0,0,0,0,1,0,1,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.20,51045,389,6,16,8,8,6832,2862,3970,6832,2862,3970,1695925438860310000,1695925438863372000,3062000,2,1,1,15,0,1,7,0,-,0,0,0,-,-,-,427.000
10.10.20.147,10.10.20.20,51709,53,17,2,1,1,315,89,226,315,89,226,1695914636757238000,1695914637016467000,259229000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,157.500
10.10.20.147,10.10.20.20,123,123,17,2,1,1,324,162,162,324,162,162,1695913990220198000,1695913990222253000,2055000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,162.000
10.10.20.147,172.86.75.88,50795,443,6,8,4,4,500,250,250,500,250,250,1695914115248919000,1695914175639305000,60390386000,0,0,0,8,0,0,4,0,-,0,0,0,-,-,-,62.500
10.10.20.147,10.10.20.1,137,137,17,3,3,0,330,330,0,330,330,0,1695918829251250000,1695918832296843000,3045593000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.000
157.245.106.203,10.10.20.147,443,50856,6,3,3,0,162,162,0,162,162,0,1695916013576685000,1695916013579394000,2709000,0,0,0,3,1,0,1,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.20,54024,53,17,2,1,1,221,77,144,221,77,144,1695923626967183000,1695923627010199000,43016000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,110.500
20.189.173.5,10.10.20.147,443,50825,6,2,2,0,108,108,0,108,108,0,1695912936768252000,1695912936853749000,85497000,0,0,0,2,1,0,1,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.20,65364,53,17,2,1,1,413,85,328,413,85,328,1695913769551531000,1695913769562492000,10961000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,206.500
10.10.20.147,157.245.106.203,50838,443,6,16,8,8,3153,971,2182,3153,971,2182,1695914124234049000,1695914193017793000,68783744000,2,1,1,15,1,0,8,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,197.062
10.10.20.147,204.79.197.200,50893,443,6,27,12,15,11783,2440,9343,11783,2440,9343,1695916910142264000,1695916929358548000,19216284000,2,1,1,26,1,0,10,1,0303,15,16,1,h2;http/1.1,1301;1302;1303;c02b;c02f;c02c;c030;cca9;cca8;c013;c014;009c;009d;002f;0035,0005;0033;4469;000b;000d;002b;ff01;002d;0000;0017;001b;0010;000a;0012;0023;0015,436.407
10.10.20.147,40.126.7.35,50852,443,6,30,10,20,22735,6106,16629,22735,6106,16629,1695915532214429000,1695915532706792000,492363000,2,1,1,29,1,0,8,1,0303,19,9,1,h2;http/1.1,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0010;0017;ff01,757.833
10.10.20.147,141.98.80.158,51015,443,6,2,2,0,108,108,0,108,108,0,1695923952937739000,1695923952938171000,432000,0,0,0,2,1,0,0,0,-,0,0,0,-,-,-,54.000
10.10.20.147,10.10.20.20,54737,53,17,2,1,1,232,78,154,232,78,154,1695912691247459000,1695912691247787000,328000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,116.000
10.10.20.147,157.245.106.203,50848,443,6,14,6,8,3014,832,2182,3014,832,2182,1695915033063753000,1695915101400808000,68337055000,2,1,1,13,1,0,7,1,0303,19,8,1,-,c02c;c02b;c030;c02f;c024;c023;c028;c027;c00a;c009;c014;c013;009d;009c;003d;003c;0035;002f;000a,0000;0005;000a;000b;000d;0023;0017;ff01,215.286
10.10.20.147,10.10.20.20,60964,389,17,2,1,1,540,306,234,540,306,234,1695926096313548000,1695926096313905000,357000,0,0,0,0,0,0,0,0,-,0,0,0,-,-,-,270.000
10.10.20.147,10.10.20.20,50913,49669,6,22,12,10,6737,4348,2389,6737,4348,2389,1695918238631539000,1695918238650590000,19051000,2,1,1,21,0,1,16,0,-,0,0,0,-,-,-,306.227
